DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES22,2018,87.19,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES22,2019,95.03,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES22,2020,96.49,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES22,2021,96.19,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES22,2022,96.43,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES22,2023,96.33,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2012,64.35,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2013,64.75,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2014,69.99,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2015,75.22,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2016,79.25,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2017,81.00,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2018,82.50,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2019,90.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2020,93.63,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2021,94.95,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2022,94.33,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES23,2023,96.06,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2012,66.52,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2013,67.65,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2014,70.54,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2015,77.15,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2016,81.59,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2017,84.92,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2018,88.68,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2019,92.15,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2020,96.28,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2021,96.30,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2022,98.15,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES24,2023,97.66,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2012,77.27,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2013,79.79,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2014,83.14,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2015,86.37,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2016,88.31,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2017,88.92,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2018,91.48,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2019,94.51,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2020,97.07,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2021,97.54,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2022,97.78,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES30,2023,97.73,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2012,62.93,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2013,67.04,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2014,68.74,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2015,73.93,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2016,77.55,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2017,79.15,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2018,82.27,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2019,88.97,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2020,93.89,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2021,95.60,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2022,94.85,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES41,2023,93.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2012,60.63,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2013,63.41,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2014,66.84,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2015,73.88,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2016,78.25,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2017,80.59,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2018,80.93,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2019,86.81,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2020,93.23,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2021,94.43,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2022,95.02,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES42,2023,95.96,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2012,58.39,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2013,63.04,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2014,68.01,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2015,71.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2016,79.56,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2017,79.40,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2018,78.58,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2019,89.30,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2020,94.20,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2021,94.55,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2022,94.61,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES43,2023,93.53,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2012,70.26,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2013,72.13,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2014,77.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2015,80.73,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2016,82.87,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2017,83.70,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2018,87.66,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2019,94.00,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2020,96.66,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2021,96.87,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2022,97.40,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES51,2023,97.22,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2012,60.11,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2013,67.10,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2014,70.64,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2015,75.36,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2016,80.73,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2017,81.96,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2018,86.80,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2019,90.60,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2020,95.81,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2021,96.82,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2022,96.25,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES52,2023,97.15,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2012,72.78,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2013,68.92,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2014,78.39,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2015,80.04,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2016,82.02,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2017,89.32,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2018,90.75,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2019,93.13,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2020,95.61,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2021,97.27,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2022,97.51,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES53,2023,97.27,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2012,63.31,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2013,66.33,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2014,72.68,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2015,76.36,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2016,80.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2017,81.67,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2018,83.69,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2019,89.68,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2020,94.74,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2021,94.47,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2022,94.50,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES61,2023,95.80,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2012,62.88,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2013,66.28,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2014,72.77,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2015,78.89,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2016,81.39,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2017,86.02,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2018,87.36,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2019,91.29,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2020,94.38,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2021,96.93,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2022,96.94,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES62,2023,97.05,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2012,71.25,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2013,81.44,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2014,81.35,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2015,82.22,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2016,83.93,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2017,88.42,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2018,91.69,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2019,91.68,u
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2020,96.01,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2021,92.51,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2022,97.27,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES63,2023,95.54,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2012,64.46,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2013,66.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2014,83.24,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2015,78.46,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2016,86.22,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2017,80.83,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2018,88.86,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2019,91.24,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2020,98.86,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2021,98.62,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2022,100.00,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES64,2023,98.55,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2012,63.94,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2013,66.99,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2014,72.61,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2015,78.60,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2016,82.12,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2017,80.89,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2018,87.35,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2019,91.10,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2020,96.18,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2021,96.70,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2022,96.94,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,ES70,2023,97.11,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2012,85.91,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2013,86.66,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2014,89.00,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2015,87.98,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2016,88.89,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2017,93.24,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2018,94.52,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2019,93.36,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2020,97.12,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2021,96.55,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2022,96.96,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI19,2023,96.79,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2012,92.05,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2013,93.00,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2014,94.01,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2015,95.26,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2016,94.65,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2017,98.10,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2018,96.91,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2019,96.60,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2020,97.86,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2021,99.07,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2022,98.23,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1B,2023,98.37,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2012,84.88,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2013,90.13,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2014,88.88,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2015,87.12,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2016,93.76,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2017,92.70,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2018,92.01,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2019,95.04,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2020,95.99,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2021,95.80,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2022,98.11,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1C,2023,96.78,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2012,83.30,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2013,86.59,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2014,86.55,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2015,88.25,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2016,90.15,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2017,92.70,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2018,92.88,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2019,91.97,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2020,92.45,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2021,94.11,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2022,96.91,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FI1D,2023,94.67,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FR10,2014,88.92,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FR10,2015,87.08,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FR10,2016,89.70,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FR10,2017,90.79,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FR10,2018,91.79,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FR10,2019,93.16,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FR10,2021,96.11,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FR10,2022,94.12,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FR10,2023,95.07,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRB0,2014,83.01,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRB0,2015,82.23,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRB0,2016,85.64,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRB0,2017,83.86,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRB0,2018,89.45,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRB0,2019,90.26,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRB0,2021,94.07,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRB0,2022,90.04,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRB0,2023,90.98,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC1,2014,77.47,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC1,2015,75.14,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC1,2016,84.33,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC1,2017,88.51,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC1,2018,83.18,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC1,2019,87.56,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC1,2021,89.60,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC1,2022,88.36,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC1,2023,93.08,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC2,2014,87.36,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC2,2015,82.29,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC2,2016,80.87,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC2,2017,80.69,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC2,2018,84.34,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC2,2019,88.79,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC2,2021,94.36,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC2,2022,92.43,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRC2,2023,95.68,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD1,2014,69.67,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD1,2015,82.32,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD1,2016,86.37,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD1,2017,80.52,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD1,2018,85.74,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD1,2019,87.21,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD1,2021,93.02,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD1,2022,90.20,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD1,2023,91.11,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD2,2014,85.33,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD2,2015,81.69,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD2,2016,87.60,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD2,2017,85.00,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD2,2018,87.99,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD2,2019,87.92,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD2,2021,91.34,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD2,2022,92.34,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRD2,2023,89.66,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE1,2014,83.18,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE1,2015,77.97,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE1,2016,82.67,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE1,2017,82.65,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE1,2018,87.30,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE1,2019,89.27,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE1,2021,91.36,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE1,2022,92.06,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE1,2023,93.87,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE2,2014,82.24,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE2,2015,82.21,
ESTAT:TGS00047(1.0),13/03/24 11:00:00,A,PC_HH,FRE2,2016,83.32,
